cpt_code,par_amount,state
60522,"1,279.17",
60540,"1,013.93",
60545,"1,167.12",
60600,"1,291.12",
60605,"1,557.46",
60650,"1,130.48",
61000,101.74,
61001,96.86,
61020,95.78,
61026,100.26,
61050,82.06,
61055,116.53,
61070,53.58,
61105,416.63,
61107,283.78,
61108,813.6,
61120,675.06,
61140,"1,144.74",
61150,"1,220.86",
61151,896.89,
61154,"1,149.98",
61156,"1,121.90",
61210,332.47,
61215,458.78,
61250,783.1,
61253,896.89,
61304,"1,485.83",
61305,"1,812.38",
61312,"1,875.49",
61313,"1,791.86",
61314,"1,651.86",
61315,"1,867.03",
61316,79.26,
61320,"1,716.88",
61321,"1,920.75",
61322,"2,149.10",
61323,"2,163.00",
61330,"1,619.51",
61333,"1,825.49",
61340,"1,301.77",
61343,"1,985.80",
61345,"1,843.30",
61450,"1,734.50",
61458,"1,817.35",
61460,"1,901.55",
61500,"1,208.75",
61501,"1,052.76",
61510,"1,982.54",
61512,"2,307.43",
61514,"1,726.06",
61516,"1,690.91",
61517,78.9,
61518,"2,499.25",
61519,"2,668.44",
61520,"3,414.11",
61521,"2,877.16",
61522,"1,975.77",
61524,"1,881.27",
61526,"3,109.14",
61530,"2,780.84",
61531,"1,103.54",
61533,"1,378.63",
61534,"1,487.78",
61535,903.96,
61536,"2,329.87",
61537,"2,227.33",
61538,"2,407.70",
61539,"2,132.55",
61540,"1,968.55",
61541,"1,941.28",
61543,"1,962.60",
61544,"1,715.76",
61545,"2,880.40",
61546,"2,084.18",
61548,"1,432.20",
61550,"1,073.90",
61552,"1,338.81",
61556,"1,541.19",
61557,"1,519.58",
61558,"1,697.02",
61559,"2,162.92",
61563,"1,789.87",
61564,"2,173.19",
61566,"2,027.16",
61567,"2,309.96",
61570,"1,687.91",
61571,"1,797.18",
61575,"2,263.12",
61576,"3,794.78",
61580,"2,301.41",
61581,"2,533.94",
61582,"2,788.85",
61583,"2,626.14",
61584,"2,608.81",
61585,"2,944.81",
61586,"2,240.78",
61590,"2,868.94",
61591,"2,885.72",
61592,"2,890.02",
61595,"2,209.29",
61596,"2,324.94",
61597,"2,673.44",
61598,"2,584.04",
61600,"1,995.91",
61601,"2,196.82",
61605,"2,052.18",
61606,"2,688.67",
61607,"2,496.69",
61608,"2,959.71",
61611,422.84,
61613,"2,981.89",
61615,"2,548.86",
61616,"3,039.73",
61618,"1,173.73",
61619,"1,314.81",
61623,531.58,
61624,"1,071.42",
61626,842.67,
61630,"1,265.82",
61635,"1,357.03",
61645,784.71,
61650,530.18,
61651,226.89,
61680,"2,038.53",
61682,"3,821.26",
61684,"2,569.57",
61686,"4,127.93",
61690,"1,970.60",
61692,"3,306.39",
61697,"3,820.38",
61698,"4,248.85",
61700,"3,084.23",
61702,"3,644.74",
61703,"1,226.71",
61705,"2,351.39",
61708,"2,299.88",
61710,"1,940.35",
61711,"2,346.81",
61720,"1,147.36",
61735,"1,438.10",
61750,"1,272.14",
61751,"1,246.38",
61760,"1,427.64",
61770,"1,465.25",
61781,213.02,
61782,166.47,
61783,212.8,
61790,794.58,
61791,"1,016.44",
61796,916.38,
61797,198.25,
61798,"1,247.86",
61799,274.05,
61800,137.81,
61850,888.55,
61860,"1,412.35",
61863,"1,357.30",
61864,255.84,
61867,"2,060.42",
61868,450.79,
61870,"1,069.68",
61880,522.22,
61885,470.97,
61886,776.5,
61888,358.63,
62000,931.99,
62005,"1,147.72",
62010,"1,385.88",
62100,"1,446.80",
62115,"1,515.63",
62117,"1,774.55",
62120,"1,905.44",
62121,"1,458.15",
62140,936.68,
62141,"1,039.55",
62142,803.95,
62143,942.94,
62145,"1,286.85",
62146,"1,050.39",
62147,"1,297.08",
62148,114.44,
62160,170.85,
62161,"1,368.08",
62162,"1,705.68",
62163,"1,107.43",
62164,"1,888.64",
62165,"1,406.50",
62180,"1,444.22",
62190,836.24,
62192,889.76,
62194,441.8,
62200,"1,242.91",
62201,"1,091.20",
62220,898.64,
62223,946.22,
62225,477.24,
62230,763.42,
62252,73.14,
62252,31.32,
62252,41.81,
62256,545.71,
62258,"1,008.34",
62263,574.72,
62263,298.49,
62264,413.24,
62264,235.94,
62267,251.87,
62267,153.58,
62268,249.91,
62269,259.3,
62270,129.9,
62270,59.88,
62272,169.02,
62272,82.94,
62273,163,
62273,110.32,
62280,327.5,
62280,159.83,
62281,225.94,
62281,153.67,
62282,287.24,
62282,138.52,
62284,185.14,
62284,83.65,
62287,556.49,
62290,331.37,
62290,161.46,
62291,314.14,
62291,154.19,
62292,557.85,
62294,857.34,
62302,242.89,
62302,118.59,
62303,247.39,
62303,118.59,
62304,239.52,
62304,116.82,
62305,260.48,
62305,121.72,
62320,154.38,
62320,96.24,
62321,241.7,
62321,104.22,
62322,141,
62322,81.9,
62323,238.53,
62323,96.24,
62324,88.07,
62324,135.6,
62325,228.72,
62325,106.35,
62326,139.02,
62326,85.7,
62327,231.86,
62327,97.6,
62328,240.86,
62328,86.37,
62329,296.63,
62329,106.16,
62350,374.57,
62351,801.02,
62355,252.31,
62360,293.56,
62361,387.12,
62362,358.52,
62365,274.14,
62367,30.53,
62367,24.43,
62368,42.71,
62368,34.36,
62369,88.96,
62369,34.36,
62370,93.09,
62370,45.23,
63001,"1,127.44",
63003,"1,131.07",
63005,"1,089.79",
63011,"1,012.10",
63012,"1,095.44",
63015,"1,348.15",
63016,"1,391.58",
63017,"1,147.85",
63020,"1,064.81",
63030,894.94,
63035,176.93,
63040,"1,282.95",
63042,"1,200.15",
63045,"1,176.16",
63046,"1,127.54",
63047,"1,016.30",
63048,195.3,
63050,"1,386.22",
63051,"1,577.25",
63055,"1,484.16",
63056,"1,370.41",
63057,295.54,
63064,"1,629.46",
63066,186.09,
63075,"1,245.60",
63076,227.39,
63077,"1,396.11",
63078,187.3,
63081,"1,620.35",
63082,245.59,
63085,"1,776.96",
63086,176.76,
63087,"2,225.52",
63088,237.97,
63090,"1,832.61",
63091,167.03,
63101,"2,127.26",
63102,"2,092.43",
63103,271.28,
63170,"1,438.16",
63172,"1,261.47",
63173,"1,557.84",
63180,"1,341.92",
63182,"1,472.85",
63185,"1,061.36",
63190,"1,174.61",
63191,"1,245.35",
63194,"1,441.87",
63195,"1,384.53",
63196,"1,607.66",
63197,"1,544.67",
63198,"1,887.25",
63199,"1,977.24",
63200,"1,387.64",
63250,"2,682.73",
63251,"2,742.24",
63252,"2,741.56",
63265,"1,519.24",
63266,"1,566.18",
63267,"1,257.02",
63268,"1,292.98",
63270,"1,876.08",
63271,"1,875.40",
63272,"1,722.07",
63273,"1,685.49",
63275,"1,638.56",
63276,"1,626.56",
63277,"1,426.32",
63278,"1,437.13",
63280,"1,916.29",
63281,"1,895.06",
63282,"1,788.79",
63283,"1,716.75",
63285,"2,362.91",
63286,"2,336.44",
63287,"2,479.59",
63290,"2,522.23",
63295,298.99,
63300,"1,677.19",
63301,"1,991.80",
63302,"1,967.86",
63303,"2,090.76",
63304,"2,122.04",
63305,"2,259.19",
63306,"2,219.99",
63307,"2,173.97",
63308,295.78,
63600,985.52,
63610,523.43,
63620,"1,011.75",
63621,227.91,
63650,"1,756.79",
63650,399.73,
63655,761.5,
63661,595.53,
63661,306.78,
63662,770.21,
63663,797.86,
63663,432.33,
63664,800.7,
63685,337.85,
63688,347.5,
63700,"1,178.69",
63702,"1,289.18",
63704,"1,496.57",
63706,"1,664.22",
63707,853.25,
63709,"1,021.14",
63710,"1,003.13",
63740,883.3,
63741,618.4,
63744,619.12,
63746,546.16,
64400,98.18,
64400,46.46,
64405,66.99,
64405,50.29,
64408,64.87,
64408,41.74,
64415,107.09,
64415,62.45,
64416,63.61,
64417,128.3,
64417,59.56,
64418,80.25,
64418,55.2,
64420,94.14,
64420,57.84,
64421,32.37,
64421,24.66,
64425,104.74,
64425,53.67,
64430,84.83,
64430,53.35,
64435,68.42,
64435,41.76,
64445,117.25,
64445,52.37,
64446,58.63,
64447,84.25,
64447,52.13,
64448,60.76,
64449,60.69,
64450,71.61,
64450,41.1,
64451,196.13,
64451,77.28,
64454,198.05,
64454,79.53,
64455,46.38,
64455,34.17,
64461,125.4,
64461,76.25,
64462,70.76,
64462,48.59,
64463,188.32,
64463,82,
64479,238.9,
64479,126.8,
64480,118.87,
64480,60.73,
64483,220.94,
64483,107.88,
64484,97.66,
64484,50.77,
64486,105.17,
64486,55.38,
64487,169.92,
64487,63.61,
64488,129.45,
64488,68.75,
64489,261.78,
64489,77.42,
64490,178.55,
64490,102.1,
64491,90.28,
64491,58.48,
64492,90.92,
64492,59.12,
64493,162.39,
64493,86.9,
64494,83.85,
64494,50.44,
64495,83.85,
64495,51.09,
64505,117.37,
64505,90.71,
64510,130.03,
64510,72.53,
64517,181.51,
64517,121.44,
64520,198.97,
64520,79.81,
64530,200.85,
64530,89.71,
64553,"1,857.38",
64553,341.01,
64555,"1,721.10",
64555,327.74,
64561,697.53,
64561,293.14,
64566,116.31,
64566,29.91,
64568,579.99,
64569,697.12,
64570,661.55,
64575,315.87,
64580,289.07,
64581,640.03,
64585,230.52,
64585,137.05,
64590,247.97,
64590,153.21,
64595,221.64,
64595,120.14,
64600,412.61,
64600,215.07,
64605,333.28,
64605,578.35,
64610,711.49,
64610,444.58,
64611,110.16,
64611,95.71,
64612,124.14,
64612,109.05,
64615,137.18,
64615,112.45,
64616,121.39,
64616,99.55,
64617,152.11,
64617,103.93,
64620,198.6,
64620,168.73,
64624,377.86,
64624,142.1,
64625,462.71,
64625,188.09,
64630,228.72,
64630,180.54,
64632,83.8,
64632,65.81,
64633,393.07,
64633,217.05,
64634,174.91,
64634,66.35,
64635,388.96,
64635,214.23,
64636,159.34,
64636,58.16,
64640,231.54,
64640,113.66,
64642,135.75,
64642,100.42,
64643,86.58,
64643,67.63,
64644,158.6,
64644,109.78,
64645,108.81,
64645,77.34,
64646,142.49,
64646,107.48,
64647,163.26,
64647,124.71,
64650,74.96,
64650,39.31,
64653,90.19,
64653,49.72,
64680,313.35,
64680,156.28,
64681,519.4,
64681,242.53,
64702,474.12,
64704,307.9,
64708,473.01,
64712,552.18,
64713,733.76,
64714,689.36,
64716,485.92,
64718,557.52,
64719,378.16,
64721,407.75,
64721,402.29,
64722,338.51,
64726,259.39,
64727,172.05,
64732,401.59,
64734,453.67,
64736,335.52,
64738,433.89,
64740,449.55,
64742,470.64,
64744,449.09,
64746,402.87,
64755,865.08,
64760,484.13,
64763,479.34,
64766,591.63,
64771,573.26,
64772,530.65,
64774,387.6,
64776,370.33,
64778,172.73,
64782,434.82,
64783,206.03,
64784,689.25,
64786,942.47,
64787,230.28,
64788,377.25,
64790,780.04,
64792,988.1,
64795,179.02,
64802,754.6,
64804,"1,070.43",
64809,981.21,
64818,734.41,
64820,691.68,
64821,652.6,
64822,652.6,
64823,742.08,
64831,649.2,
64832,319.43,
64834,700.12,
64835,768.3,
64836,768.3,
64837,347.35,
64840,905.85,
64856,955.64,
64857,996.87,
64858,"1,109.51",
64859,236.03,
64861,"1,369.30",
64862,"1,297.98",
64864,819.71,
64865,"1,035.08",
64866,"1,201.06",
64868,948.65,
64872,110.64,
64874,165.12,
64876,186.79,
64885,"1,053.22",
64886,"1,217.08",
64890,"1,018.39",
64891,"1,083.33",
64892,990.3,
64893,"1,056.62",
64895,"1,252.23",
64896,"1,350.23",
64897,"1,196.05",
64898,"1,295.09",
64901,566.06,
64902,655.72,
64905,963.56,
64907,"1,228.75",
64910,744.48,
64911,962.94,
64912,851.87,
64913,170.27,
65091,647.5,
65093,640.52,
65101,745.47,
65103,773.97,
65105,848.72,
65110,"1,201.77",
65112,"1,386.67",
65114,"1,451.64",
65125,425.41,
65125,274.45,
65130,742.41,
65135,752.44,
65140,813.71,
65150,597.91,
65155,850.68,
65175,671.83,
65205,35.68,
65205,28.3,
65210,43.72,
65210,35.36,
65220,56.04,
65220,39.66,
65222,64.56,
65222,49.46,
65235,678.94,
65260,919.57,
65265,"1,033.76",
65270,260.77,
65270,133.9,
65272,485.12,
65272,334.16,
65273,361.38,
65275,549.49,
65275,438.68,
65280,636.41,
65285,"1,052.65",
65286,659.25,
65286,470.07,
65290,465.01,
65400,644.61,
65400,568.16,
65410,135.19,
65410,97.93,
65420,494.51,
65420,354.79,
65426,621.76,
65426,451.53,
65430,109.5,
65430,97.29,
65435,77.26,
65435,66.02,
65436,365.79,
65436,349.73,
65450,306.41,
65450,300.95,
65600,388.18,
65600,320.73,
65710,"1,064.24",
65730,"1,177.73",
65750,"1,185.55",
65755,"1,179.98",
65756,"1,121.72",
65770,"1,327.34",
65772,425.82,
65772,382.14,
65775,531.26,
65778,"1,281.57",
65778,52.99,
65779,"1,113.04",
65779,144.31,
65780,627.38,
65781,"1,261.52",
65782,"1,088.11",
65785,"2,181.57",
65785,416.91,
65800,113.27,
65800,87.25,
65810,438.39,
65815,602.28,
65815,450.03,
65820,738.91,
65850,798.53,
65855,232.89,
65855,196.92,
65860,291.79,
65860,238.47,
65865,448.31,
65870,559.68,
65875,596.22,
65880,627.83,
65900,927,
65920,746.8,
65930,605.46,
66020,181,
66020,123.51,
66030,161.49,
66030,103.99,
66130,662.47,
66130,536.88,
66150,826.87,
66155,826.19,
66160,932.3,
66170,"1,033.29",
66172,"1,124.59",
66174,896.25,
66175,939.1,
66179,"1,020.20",
66180,"1,077.55",
66183,972.82,
66184,741.93,
66185,799.44,
66225,883.96,
66250,706.12,
66250,525.6,
66500,350.08,
66505,382.17,
66600,818.96,
66605,"1,021.25",
66625,404.5,
66630,536.44,
66635,541.3,
66680,489.83,
66682,633.64,
66700,425.86,
66700,370.62,
66710,417.83,
66710,370.62,
66711,472.92,
66720,433.92,
66720,383.82,
66740,414.3,
66740,370.62,
66761,281.07,
66761,222.93,
66762,449.15,
66762,400.97,
66770,499.38,
66770,455.06,
66820,402.53,
66821,311.51,
66821,292.55,
66825,748.3,
66830,672.26,
66840,657.13,
66850,748.58,
66852,797.96,
66920,712.04,
66930,811.77,
66940,740.95,
66982,709.95,
66984,517.28,
66985,726.19,
66986,858.38,
66990,86.21,
67005,445.74,
67010,512.11,
67015,558.2,
67025,694.27,
67025,596.63,
67027,806.03,
67028,95.89,
67028,93.64,
67030,511.19,
67031,368.07,
67031,335.95,
67036,851.44,
67039,912.43,
67040,986.72,
67041,"1,091.25",
67042,"1,090.93",
67043,"1,152.07",
67101,311.35,
67101,268.31,
67105,279.27,
67105,259.03,
67107,"1,072.24",
67108,"1,136.53",
67110,835.38,
67110,767.29,
67113,"1,269.33",
67115,470.07,
67120,626.78,
67120,524.64,
67121,858.02,
67141,494.32,
67141,458.99,
67145,497.9,
67145,468.99,
67208,567.8,
67208,545.63,
67210,488.42,
67210,471.4,
67218,"1,323.60",
67220,502.56,
67220,471.4,
67221,265.22,
67221,202.91,
67225,28.4,
67225,27.11,
67227,277.3,
67227,242.29,
67228,323.11,
67228,290.02,
67229,"1,104.30",
67250,792.8,
67255,645.25,
67311,564.58,
67312,679.31,
67314,641.11,
67316,762.29,
67318,669.25,
67320,307.42,
67331,292.21,
67332,316.58,
67334,287.87,
67335,141.06,
67340,342.11,
67343,621.21,
67345,227.91,
67345,204.15,
67346,183.06,
67400,926.57,
67405,793.97,
67412,867.08,
67413,856.27,
67414,"1,319.30",
67415,100.06,
67420,"1,586.78",
67430,"1,241.88",
67440,"1,203.28",
67445,"1,390.82",
67450,"1,248.63",
67500,69.79,
67500,59.19,
67505,78.78,
67505,66.9,
67515,60.19,
67515,55.69,
67550,964.23,
67560,987.9,
67570,"1,169.07",
67700,258.26,
67700,109.22,
67710,217.42,
67710,91.19,
67715,233.98,
67715,100.37,
67800,120.82,
67800,97.37,
67801,153.66,
67801,125.71,
67805,190.28,
67805,155.27,
67808,347.11,
67810,167.77,
67810,67.23,
67820,25.05,
67820,26.66,
67825,125.08,
67825,114.16,
67830,249.7,
67830,129.57,
67835,415.27,
67840,259.9,
67840,149.09,
67850,201.48,
67850,125.36,
67875,164.59,
67875,91.03,
67880,433.65,
67880,346.6,
67882,533.8,
67882,445.15,
67900,605.64,
67900,479.73,
67901,731.41,
67901,551.86,
67902,685.29,
67903,563.88,
67903,456.6,
67904,693.9,
67904,564.14,
67906,479.95,
67908,484.33,
67908,403.71,
67909,510.34,
67909,413.34,
67911,530.28,
67912,840.87,
67912,458.33,
67914,448.71,
67914,307.06,
67915,283.91,
67915,184.34,
67916,566.16,
67916,405.25,
67917,578.26,
67917,431.47,
67921,439.39,
67921,290.99,
67922,276.51,
67922,183.36,
67923,566.32,
67923,406.04,
67924,603.14,
67924,431.62,
67930,345.84,
67930,227.96,
67935,560.41,
67935,419.09,
67938,240.5,
67938,109.45,
67950,543.67,
67950,436.71,
67961,545.69,
67961,429.1,
67966,729.89,
67966,621,
67971,684.44,
67973,881.36,
67974,879.77,
67975,647.76,
68020,113.78,
68020,104.15,
68040,59.78,
68040,47.57,
68100,166.19,
68100,91.03,
68110,218.18,
68110,139.49,
68115,301.98,
68115,173.18,
68130,512.58,
68130,388.28,
68135,148.76,
68135,141.69,
68200,39.4,
68200,32.98,
68320,689.03,
68320,507.87,
68325,620.72,
68326,608.96,
68328,669.05,
68330,576.99,
68330,434.06,
68335,611.05,
68340,542.09,
68340,375.39,
68360,386.8,
68360,504.68,
68362,619.35,
68371,389.2,
68400,271.5,
68400,124.07,
68420,306.73,
68420,158.98,
68440,96.34,
68440,92.48,
68500,957.59,
68505,953.1,
68510,426.78,
68510,277.42,
68520,669.37,
68525,251.64,
68530,404.81,
68530,242.61,
68540,902.07,
68550,"1,114.00",
68700,570.3,
68705,236.86,
68705,156.24,
68720,738.2,
68745,741.46,
68750,772.16,
68760,200.03,
68760,137.08,
68761,139.12,
68761,110.85,
68770,593.82,
68801,86,
68801,72.51,
68810,149.28,
68810,120.05,
68811,127.61,
68815,361.94,
68815,208.73,
68816,720.86,
68816,148.81,
68840,122.62,
68840,108.81,
68850,59.76,
68850,53.02,
69000,173.94,
69000,113.87,
69005,202.31,
69005,148.35,
69020,213.08,
69020,131.49,
69100,91.45,
69100,45.84,
69105,130.16,
69105,58.86,
69110,428.87,
69110,304.24,
69120,366.13,
69140,813.91,
69145,369.11,
69145,234.21,
69150,962.94,
69155,"1,542.19",
69200,75.56,
69200,44.73,
69205,91.32,
69209,12.69,
69210,44.72,
69210,31.87,
69220,73.87,
69220,48.5,
69222,195.89,
69222,124.9,
69300,578.95,
69300,433.77,
69310,"1,015.42",
69320,"1,428.32",
69420,173.11,
69420,111.44,
69421,138.45,
69424,117.96,
69424,57.25,
69433,183.36,
69433,122.34,
69436,147.57,
69440,641.12,
69450,506.05,
69501,672.27,
69502,894.18,
69505,"1,123.75",
69511,"1,151.60",
69530,"1,548.13",
69535,"2,494.96",
69540,189.45,
69540,117.18,
69550,970.83,
69552,"1,470.50",
69554,"2,366.76",
69601,963.32,
69602,"1,017.75",
69603,"1,177.40",
69604,"1,040.57",
69605,"1,459.67",
69610,353.5,
69610,272.88,
69620,655.33,
69620,457.8,
69631,824.72,
69632,"1,006.14",
69633,974.27,
69635,"1,150.73",
69636,"1,289.67",
69637,"1,283.76",
69641,973.25,
69642,"1,251.18",
69643,"1,143.38",
69644,"1,382.26",
69645,"1,358.99",
69646,"1,442.31",
69650,749.66,
69660,866.18,
69661,"1,131.22",
69662,"1,080.29",
69666,756.12,
69667,755.21,
69670,883.29,
69676,774.92,
69700,629.03,
69711,791.54,
69714,994.37,
69715,"1,232.87",
69717,"1,044.27",
69718,"1,245.93",
69720,"1,108.75",
69725,"1,766.16",
69740,"1,093.45",
69745,"1,164.13",
69801,198.2,
69801,117.9,
69805,976.3,
69806,873.58,
69905,856.93,
69910,940.46,
69915,"1,431.59",
69930,"1,149.34",
69950,"1,665.27",
69955,"1,859.63",
69960,"1,796.03",
69970,"2,015.04",
69990,196.87,
70010,58.59,
70015,151.4,
70015,93.31,
70015,58.08,
70030,28.31,
70030,20.08,
70030,8.23,
70100,33.49,
70100,24.58,
70100,8.91,
70110,38.91,
70110,26.51,
70110,12.4,
70120,33.49,
70120,24.58,
70120,8.91,
70130,54.85,
70130,38.07,
70130,16.78,
70134,52.11,
70134,34.86,
70134,17.26,
70140,28.71,
70140,18.8,
70140,9.92,
70150,42.16,
70150,29.08,
70150,13.08,
70160,33.13,
70160,24.58,
70160,8.55,
70170,14.53,
70190,35.22,
70190,24.26,
70190,10.96,
70200,42.88,
70200,29.08,
70200,13.81,
70210,28.31,
70210,19.76,
70210,8.55,
70220,33.65,
70220,22.65,
70220,11,
70240,30.64,
70240,21.05,
70240,9.59,
70250,32.53,
70250,22.65,
70250,9.88,
70260,40.63,
70260,26.51,
70260,14.13,
70300,12.62,
70300,7.23,
70300,5.38,
70310,35.66,
70310,28.11,
70310,7.55,
70320,50.67,
70320,39.35,
70320,11.32,
70328,30.6,
70328,21.69,
70328,8.91,
70330,47.22,
70330,35.18,
70330,12.04,
70332,75.08,
70332,48.67,
70332,26.41,
70336,279.28,
70336,207.19,
70336,72.1,
70350,16.11,
70350,7.23,
70350,8.87,
70355,17.83,
70355,7.55,
70355,10.28,
70360,28.03,
70360,19.12,
70360,8.91,
70370,80.94,
70370,66.33,
70370,14.61,
70371,99.58,
70371,58.3,
70371,41.28,
70380,32.81,
70380,24.58,
70380,8.23,
70390,102.55,
70390,84,
70390,18.55,
70450,65.37,
70450,41.47,
70450,106.84,
70460,150.99,
70460,95.88,
70460,55.11,
70470,176.77,
70470,114.83,
70470,61.93,
70480,162.03,
70480,99.74,
70480,62.3,
70481,205.6,
70481,150.49,
70481,55.11,
70482,223.51,
70482,161.9,
70482,61.61,
70486,128.36,
70486,86.57,
70486,41.79,
70487,154.53,
70487,99.42,
70487,55.11,
70488,188.01,
70488,126.08,
70488,61.93,
70490,152.72,
70490,90.1,
70490,62.62,
70491,187.48,
70491,119.97,
70491,67.51,
70492,226.2,
70492,146.95,
70492,79.24,
70496,247.12,
70496,161.9,
70496,85.22,
70498,247.12,
70498,161.9,
70498,85.22,
70540,239.89,
70540,174.42,
70540,65.46,
70542,284.82,
70542,205.58,
70542,79.24,
70543,358.88,
70543,254.4,
70543,104.47,
70544,225.16,
70544,166.72,
70544,58.44,
70545,235.12,
70545,176.67,
70545,58.44,
70546,340.16,
70546,267.74,
70546,72.42,
70547,226.12,
70547,167.36,
70547,58.77,
70548,253.02,
70548,179.88,
70548,73.14,
70549,357.65,
70549,269.67,
70549,87.99,
70551,206.05,
70551,133.63,
70551,72.42,
70552,284.5,
70552,197.55,
70552,86.95,
70553,336.96,
70553,225.17,
70553,111.79,
70554,397.11,
70554,294.08,
70554,103.03,
70555,123.06,
70557,151.09,
70558,167.13,
70559,158.86,
71045,23.53,
71045,14.62,
71045,8.91,
71046,30.12,
71046,19.44,
71046,10.68,
71047,38.02,
71047,24.58,
71047,13.44,
71048,41.39,
71048,25.54,
71048,15.85,
71100,32.69,
71100,21.69,
71100,11,
71101,37.7,
71101,24.58,
71101,13.12,
71110,39.71,
71110,25.22,
71110,14.49,
71111,47.22,
71111,31.32,
71111,15.89,
71120,30.04,
71120,20.08,
71120,9.95,
71130,36.54,
71130,25.54,
71130,11,
71250,146.62,
71250,90.1,
71250,56.51,
71260,181.15,
71260,120.3,
71260,60.85,
71270,67.19,
71270,214.14,
71270,146.95,
71275,250.61,
71275,161.9,
71275,88.71,
71550,278.39,
71550,207.02,
71550,71.38,
71551,400.57,
71551,316.39,
71551,84.18,
71552,449.09,
71552,339.37,
71552,109.73,
71555,352.55,
71555,265.17,
71555,87.39,
72020,22.17,
72020,14.3,
72020,7.87,
72040,34.93,
72040,23.94,
72040,11,
72050,46.37,
72050,32.93,
72050,13.44,
72052,54.52,
72052,39.67,
72052,14.85,
72070,29.07,
72070,19.12,
72070,9.95,
72072,35.29,
72072,23.94,
72072,11.36,
72074,39.55,
72074,27.47,
72074,12.08,
72080,31.36,
72080,20.72,
72080,10.64,
72081,38.3,
72081,25.22,
72081,13.08,
72082,61.8,
72082,46.1,
72082,15.7,
72083,71.91,
72083,54.13,
72083,17.78,
72084,85.32,
72084,65.05,
72084,20.27,
72100,34.93,
72100,23.94,
72100,11,
72110,44.41,
72110,31.64,
72110,12.76,
72114,54.52,
72114,39.67,
72114,14.85,
72120,36.22,
72120,25.22,
72120,11,
72125,143.73,
72125,94.92,
72125,48.81,
72126,180.43,
72126,120.94,
72126,59.49,
72127,212.1,
72127,150.17,
72127,61.93,
72128,143.73,
72128,94.92,
72128,48.81,
72129,181.71,
72129,122.22,
72129,59.49,
72130,212.42,
72130,150.49,
72130,61.93,
72131,143.09,
72131,94.28,
72131,48.81,
72132,180.75,
72132,121.26,
72132,59.49,
72133,211.14,
72133,149.52,
72133,61.61,
72141,200.74,
72141,128.33,
72141,72.42,
72142,290.6,
72142,203.33,
72142,87.27,
72146,200.74,
72146,128.33,
72146,72.42,
72147,288.67,
72147,201.73,
72147,86.95,
72148,201.06,
72148,128.65,
72148,72.42,
72149,286.1,
72149,199.16,
72149,86.95,
72156,339.53,
72156,227.74,
72156,111.79,
72157,340.17,
72157,228.39,
72157,111.79,
72158,338.89,
72158,227.1,
72158,111.79,
72159,365.68,
72159,277.7,
72159,87.99,
72170,17.51,
72170,8.55,
72170,26.06,
72190,37.3,
72190,24.9,
72190,12.4,
72191,249.28,
72191,161.9,
72191,87.39,
72192,134.77,
72192,81.75,
72192,53.02,
72193,218.56,
72193,162.05,
72193,56.51,
72194,221.39,
72194,161.9,
72194,59.49,
72195,244.84,
72195,173.46,
72195,71.38,
72196,285.9,
72196,201.4,
72196,84.5,
72197,360.04,
72197,253.12,
72197,106.92,
72198,354.12,
72198,267.42,
72198,86.7,
72200,29.28,
72200,20.72,
72200,8.55,
72202,34.97,
72202,23.61,
72202,11.36,
72220,28.63,
72220,20.08,
72220,8.55,
72240,103.55,
72240,58.95,
72240,44.6,
72255,104.69,
72255,58.95,
72255,45.74,
72265,95.52,
72265,55.73,
72265,39.79,
72270,132.68,
72270,66.98,
72270,65.71,
72275,120.62,
72275,82.39,
72275,38.22,
72285,114.34,
72285,56.7,
72285,57.64,
72295,99.37,
72295,57.98,
72295,41.39,
73000,28.59,
73000,20.4,
73000,8.19,
73010,25.42,
73010,16.55,
73010,8.87,
73020,19.56,
73020,12.05,
73020,7.51,
73030,30.28,
73030,21.05,
73030,9.23,
73040,110.41,
73040,83.68,
73040,26.74,
73050,28.67,
73050,19.44,
73050,9.23,
73060,28.59,
73060,20.4,
73060,8.19,
73070,26.02,
73070,17.83,
73070,8.19,
73080,28.31,
73080,19.76,
73080,8.55,
73085,103.36,
73085,75.33,
73085,28.03,
73090,26.34,
73090,18.15,
73090,8.19,
73092,27.63,
73092,19.76,
73092,7.87,
73100,29.88,
73100,21.69,
73100,8.19,
73110,35.38,
73110,26.83,
73110,8.55,
73115,115.88,
73115,88.5,
73115,27.38,
73120,27.63,
73120,19.44,
73120,8.19,
73130,31.84,
73130,23.29,
73130,8.55,
73140,32.33,
73140,25.54,
73140,6.79,
73200,148.55,
73200,99.74,
73200,48.81,
73201,204.75,
73201,148.24,
73201,56.51,
73202,221.39,
73202,161.9,
73202,59.49,
73206,249.28,
73206,161.9,
73206,87.39,
73218,273.29,
73218,207.19,
73218,66.11,
73219,357.41,
73219,277.85,
73219,79.57,
73220,439.66,
73220,334.87,
73220,104.8,
73221,211.64,
73221,144.87,
73221,66.76,
73222,335.25,
73222,255.69,
73222,79.57,
73223,415.41,
73223,310.61,
73223,104.8,
73225,362.52,
73225,277.7,
73225,84.82,
73501,28.99,
73501,19.76,
73501,9.23,
73502,41.36,
73502,30.36,
73502,11,
73503,51.19,
73503,37.75,
73503,13.44,
73521,36.54,
73521,25.54,
73521,11,
73522,47.74,
73522,33.25,
73522,14.49,
73523,54.24,
73523,38.71,
73523,15.53,
73525,112.68,
